RA[deg] Ê Ê Ê,Dec[deg] Ê
186.254,-50.813
191.536,-44.731
184.925,5.856
12.139,-76.415
340.733,-11.63
302.515,14.517
294.217,-35.152
264.954,-30.672
17.609,-80.164
232.307,-66.009
294.945,41.573
68.773,-2.277
251.709,-3.093
179.884,-68.563
179.066,-28.082
238.804,-78.9
125.155,-51.254
247.306,-52.539
142.196,2.175
326.887,2.921
172.268,-74.689
282.235,-29.425
175.609,79.709
88.921,-22.675
171.816,53.09
63.565,-48.523
15.063,-6.237
107.298,-40.316
253.07,-61.932
258.271,-26.025
278.437,-50.32
248.72,-51.288
226.525,-60.978
295.005,-50.284
325.091,-31.551
15.689,23.11
311.192,-7.235
242.177,-63.403
165.319,-23.239
227.967,-70.09
265.303,1.58
225.655,-34.329
248.108,50.079
329.008,13.792
281.48,38.339
139.779,-70.825
311.395,25.446
198.492,83.485
15.778,-33.104
32.707,-4.439
5.294,-6.29
324.46,-18.597
278.992,25.961
302.312,-24.583
176.51,-53.754
222.32,19.682
258.381,-24.406
120.536,4.402
201.365,23.325
272.76,7.411
357.169,5.532
79.989,-5.762
54.039,16.354
1.451,-43.579
333.349,2.628
174.981,-3.111
283.336,57.607
244.124,-45.364
306.135,10.414
153.23,11.988
341.135,1.547
336.249,-3.033
164.066,-36.368
273.333,-67.842
211.47,-3.247
122.271,17.54
20.043,12.191
100.092,-30.134
117.886,-48.76
62.066,-26.079
110.41,-63.333
343.313,-13.411
80.202,-45.069
264.649,-25.418
181.148,-3.056
51.107,0.366
244.052,27.55
158.755,6.263
322.151,-22.774
339.979,47.68
104.112,-1.345
337.984,-63.15
289.344,63.405
165.869,22.394
76.492,-15.323
217.355,2.669
183.64,71.228
140.855,-49.57
238.971,-11.847
326.963,-43.004
5.966,29.02
188.668,21.726
291.601,-10.783
21.573,-7.519
284.602,-49.803
168.666,30.69
154.562,-16.47
118.359,-41.712
355.588,82.791
47.529,-23.183
272.755,9.848
151.503,-47.034
185.627,-0.428
323.741,-34.203
67.894,-21.724
213.776,-43.878
208.049,64.674
212.497,9.876
85.304,-64.895
28.907,36.668
3.745,52.634
54.783,-4.007
265.817,-22.2
215.257,-33.112
274.143,-34.133
355.422,3.465
265.874,-21.14
45.479,58.514
133.808,-28.528
6.23,4.001
192.87,14.608
203.92,18.268
9.025,-5.079
163.965,-5.359
14.32,-63.752
1.267,-10.082
74.074,28.963
141.985,46.321
299.138,-8.469
226.34,-82.251
235.441,39.709
266.059,6.416
198.859,-34.617
197.17,-57.171
60.172,-76.726
248.854,14.818
70.048,0.266
75.861,39.828
149.878,26.945
65.282,40.881
45.325,21.237
219.887,-62.242
54.627,-4.09
165.566,20.904
303.898,-13.157
125.433,6.813
11.294,-64.283
183.01,54.873
111.136,-54.451
242.367,31.952
98.778,55.695
61.176,62.063
328.473,-16.272
61.627,-68.37
212.132,-33.968
8.458,18.512
59.499,-6.153
224.031,-67.342
96.294,-62.378
227.31,5.067
310.723,-24.682
232.563,-33.951
25.522,-46.722
195.828,13.152
20.394,-16.845
80.893,3.982
61.864,-59.295
223.126,-1.516
49.021,70.978
348.775,-16.442
291.129,-75.336
291.067,-31.882
34.654,-8.306
226.738,-3.808
239.886,-34.741
291.95,-34.029
137.577,13.052
142.572,-58.041
345.839,60.738
198.446,73.7
217.5,-38.412
208.223,-54.197
182.615,-18.955
236.248,-7.095
280.916,-31.204
293.079,19.973
343.941,-51.579
66.615,-42.109
105.928,-24.986
110.989,-52.736
136.122,-2.656
356.191,-31.941
109.356,-15.254
153.337,6.966
349.846,75.06
121.921,-59.996
277.514,8.42
32.039,56.577
44.043,-46.098
187.36,-61.98
196.668,14.738
350.699,-40.334
90.097,1.083
147.538,-44.652
95.193,-59.531
60.533,-0.015
306.602,-24.37
81.171,-56.863
128.246,-60.03
280.39,-1.602
137.259,-71.844
141.839,-29.288
326.103,6.339
297.646,-60.251
42.852,36.397
108.808,-24.126
341.289,33.101
109.679,41.771
35.936,1.596
307.953,-18.566
240.841,-6.976
249.469,26.199
43.846,59.877
284.22,-68.684
292.051,49.373
289.478,-11.769
121.423,21.021
8.935,-41.207
96.842,-0.178
67.903,5.058
150.966,-49.639
66.757,-21.03
134.916,32.728
209.767,21.999
81.805,-32.26
271.745,-35.85
269.729,-31.383
359.53,-25.875
200.739,-25.035
278.072,-56.852
245.437,-36.074
323.539,-1.338
234.642,-84.379
90.067,23.324
76.489,-25.546
168.751,-15.731
247.894,9.414
302.457,67.322
329.317,-17.906
280.99,2.396
65.953,43.208
76.74,-4.563
68.085,21.401
128.738,-3.655
37.782,-5.636
63.065,-10.272
218.921,-33.083
320.768,-38.534
165.438,-4.369
83.315,-59.684
47.414,-68.247
352.435,6.594
17.249,42.398
113.829,-6.059
155.342,9.065
285.015,-12.291
114.878,-13.272
224.881,54.305
275.331,11.567
5.224,-24.063
49.479,19.804
51.779,20.069
138.01,44.728
261.581,-27.844
153.031,1.927
49.541,-57.573
312.293,-9.459
31.424,-17.252
236.762,-33.245
301.175,33.191
232.741,-78.501
259.813,4.414
139.057,17.991
174.966,10.358
34.839,30.056
225.426,-11.906
13.07,-43.84
191.65,-52.207
310.819,-3.396
78.161,7.999
117.676,22.866
302.178,15.079
316.454,-45.484
227.14,-11.49
323.932,10.082
203.722,-10.021
327.669,-32.022
145.931,20.597
37.458,-56.777
254.396,13.199
301.287,9.469
128.143,65.956
359.476,6.867
345.094,-25.889
289.793,7.017
39.173,-72.109
153.501,18.403
15.87,-29.425
117.563,-31.927
41.566,11.931
354.999,8.155
348.728,24.9
174.697,26.795
27.555,-1.514
223.248,-65.434
123.138,15.957
181.1,-62.22
58.134,-66.652
82.61,-10.209
65.153,-51.474
28.247,-2.614
293.027,55.459
218.41,6.841
112.141,-27.02
1.988,-5.048
303.898,-10.366
82.431,15.953
347.339,53.947
2.174,-62.312
281.611,-58.288
71.395,-52.582
8.46,73.42
166.342,-10.924
233.156,-1.616
146.444,64.551
77.345,-37.951
196.674,-59.677
25.271,-85.124
190.298,2.666
283.79,-64.513
148.521,40.415
70.296,0.705
51.035,-3.468
152.519,14.203
41.787,-76.5
327.421,10.003
263.35,8.123
333.633,-11.666
34.322,20.649
256.013,3.681
116.266,7.684
166.712,-15.167
170.893,42.186
25.233,-36.401
62.156,-0.954
268.532,48.765
33.783,-28.627
31.759,-40.77
336.251,-37.052
147.234,43.253
15.358,29.95
355.919,-16.783
322.035,50.406
170.851,-1.466
285.661,46.066
14.591,-61.621
188.59,25.027
272.39,42.928
4.099,-4.614
76.846,-10.227
138.795,-47.226
205.32,-32.278
26.588,61.685
347.842,31.424
289.498,52.667
63.242,25.767
256.201,-63.482
31.848,-11.428
166.517,29.163
54.404,-9.628
179.461,-47.846
84.646,-57.913
26.132,69.972
136.208,5.364
183.497,-59.508
356.371,11.271
306.896,-35.529
200.912,11.074
320.19,10.174
281.231,43.257
192.326,42.878
125.386,-22.97
137.389,-32.506
1.023,-10.823
91.651,21.918
214.514,-22.42
215.65,-18.916
285.999,-3.35
39.468,-25.648
98.725,0.355
221.147,63.398
350.72,-70.814
264.821,-58.486
319.327,-6.427
312.469,-56.051
336.99,-36.283
6.234,-70.762
175.625,-18.108
343.695,-10.378
283.873,7.136
295.53,-0.725
354.311,49.463
303.665,41.344
318.395,-9.732
58.99,-25.4
323.649,48.296
81.943,-30.46
279.859,-29.308
22.563,63.675
221.32,-15.71
252.528,6.672
153.662,5.537
254.526,-72.675
223.712,-3.854
42.254,-43.018
277.366,-21.805
278.255,-40.507
179.203,20.389
258.898,-74.038
280.048,-42.808
131.583,-41.167
321.279,26.255
233.885,5.706
341.356,3.341
230.318,-44.328
313.331,-32.947
169.771,-22.256
75.108,7.002
201.758,1.345
334.54,-35.674
134.672,-22.266
94.958,37.817
279.785,54.805
345.121,-5.172
168.007,-14.834
162.876,-22.744
358.473,16.215
146.823,-55.557
79.208,1.287
105.48,-44.394
90.045,-47.546
162.771,71.046
174.255,-34.022
297.817,-15.736
119.085,-15.887
218.434,22.802
232.027,-60.334
168.097,-2.067
257.492,71.927
6.812,0.727
176.108,28.972
158.07,-0.305
70.932,-33.393
14.903,28.878
28.617,-1.12
264.53,-33.089
261.201,-63.904
187.508,-28.432
110.363,-80.182
97.884,-78.379
294.338,28.325
274.799,-62.753
232.681,-39.426
4.728,-57.522
135.903,-55.112
65.45,9.386
181.558,20.757
168.058,11.3
100.695,2.325
243.965,-50.542
148.78,-46.599
316.721,-67.415
50.731,4.222
149.195,-48.559
87.126,41.219
161.618,74.756
225.147,-57.623
340.665,-57.53
192.824,-68.334
196.537,-18.28
306.608,-37.575
128.83,-75.483
351.737,-55.471
181.137,63.223
67.268,23.751
45.858,-5.107
38.237,-64.459
314.164,61.459
133.347,-60.339
80.833,-53.14
193.341,-0.899
174.851,37.615
148.283,-20.397
314.655,30.53
257.601,-16.66
72.255,31.597
338.039,48.925
203.649,-2.06
100.305,5.968
216.267,-38.694
126.096,-23.537
228.059,-46.819
40.288,7.052
116.179,60.894
4.98,23.061
258.37,-13.018
318.219,-67.273
154.224,14.441
126.459,-45.888
195.677,-49.299
212.09,-40.408
128.679,-23.255
135.535,-48.395
39.988,-51.12
97.4,-54.312
171.026,-34.482
117.083,11.809
38.323,-22.847
0.94,-47.178
163.242,-28.165
112.001,-20.648
112.607,-0.576
126.151,-49.925
339.774,-10.336
341.66,-7.074
246.158,-0.009
8.248,22.182
137.609,-8.6
66.121,-26.494
306.322,-28.859
195.059,-29.458
319.978,-49.044
163.757,68.201
149.174,21.552
314.875,-17.051
153.087,-28.684
261.341,-0.093
9.676,-12.921
123.999,0.816
130.885,11.211
163.336,-57.212
78.158,-57.823
271.572,-53.786
205.374,-10.717
90.387,3.559
195.659,-49.304
141.327,8.319
68.448,-4.609
144.479,-20.663
182.534,-28.761
179.809,-19.201
239.952,-5.724
286.576,23.484
2.9,-53.169
337.065,-37.798
178.906,-55.917
337.134,6.575
48.401,-24.896
47.609,-14.294
264.298,-31.834
259.62,16.946
110.97,-48.575
77.993,-23.533
47.235,63.792
258.931,1.872
202.82,-6.319
141.472,-4.581
95.97,-30.207
171.295,-2.197
264.318,-52.127
247.615,-28.105
55.961,-21.688
260.859,6.977
310.742,-37.582
314.379,-32.919
280.254,70.925
60.204,17.106
236.372,57.741
227.814,-2.3
129.114,53.528
281.408,-10.81
286.915,5.192
261.307,-39.4
181.814,78.16
223.196,-9.504
37.295,6.616
164.704,-34.98
58.124,33.343
224.472,8.671
155.3,-26.459
198.311,-23.669
348.418,38.855
258.524,-58.275
292.796,58.649
140.598,-38.969
73.154,-6.28
347.524,28.657
175.009,-43.828
115.667,56.709
68.326,10.415
119.089,-1.252
238.841,-70.252
281.788,-63.944
294.002,-9.079
197.274,-0.927
189.02,81.662
75.002,50.896
157.25,-8.873
315.754,-57.793
91.28,-3.591
243.896,-4.007
310.384,-20.752
127.958,38.999
160.959,-15.817
230.115,-4.476
65.493,-20.697
308.239,-24.777
206.062,-43.577
12.767,67.074
41.495,-14.607
328.858,12.665
282.043,15.588
232.659,-10.596
115.848,47.489
119.717,0.304
269.763,6.127
193.979,-20.586
285.988,-18.801
48.72,-3.298
282.954,-19.535
254.032,-0.78
6.444,-47.074
210.1,34.093
2.795,-43.466
265.077,-30.392
43.316,38.064
318.773,13.144
161.236,45.762
161.295,9.731
234.441,35.281
222.575,-15.011
14.398,-24.565
317.302,52.064
33.892,45.167
345.198,28.204
186.986,11.285
143.502,23.971
340.423,-52.35
222.022,-1.019
35.422,17.982
71.035,-65.14
217.391,-38.915
241.682,-35.39
316.49,-4.619
269.14,7.602
104.513,79.24
20.464,72.967
6.493,57.579
322.052,29.018
99.727,-21.321
153.775,-18.172
152.934,51.475
228.894,4.407
83.399,35.266
2.455,-51.539
123.949,0.513
76.731,60.281
287.905,-42.449
313.16,39.136
254.322,23.551
114.132,-45.901
232.968,-9.296
320.155,20.029
310.767,-14.493
88.218,71.458
128.749,44.302
324.164,35.352
248.519,-43.031
141.205,11.419
271.827,-14.83
223.537,-36.458
301.069,57.827
318.885,-26.958
117.631,-1.611
114.131,23.233
304.151,18.72
7.487,-27.354
323.024,2.306
192.629,14.555
92.477,-8.583
316.061,-3.145
240.424,-62.478
116.108,-40.496
221.19,-28.81
91.76,-42.291
276.59,-28.028
312.694,26.346
275.189,-55.033
51.724,-3.401
253.671,2.416
84.105,-21.673
26.573,24.777
285.026,25.845
306.015,-40.182
40.484,26.078
241.168,68.064
293.085,-1.59
143.981,-50.267
145.495,0.308
308.151,-35.769
72.802,-40.357
162.575,-0.388
51.188,-25.797
288.835,16.355
256.16,41.212
40.154,-46.533
163.695,-39.682
115.592,-41.655
359.675,-50.723
275.271,38.918
85.282,-1.041
22.023,-20.434
131.912,-16.014
87.179,-37.034
160.829,25.83
279.998,-0.273
339.425,17.025
165.683,-2.509
35.878,-2.833
78.854,19.032
342.069,-20.643
297.661,54.459
280.591,-10.322
160.43,41.59
0.525,-65.283
48.01,-72.322
53.739,-43.821
272.926,-2.233
357.222,-52.849
321.084,-64.945
146.033,-66.324
351.214,-4.208
274.941,-69.493
340.981,46.135
200.385,-54.271
303.164,63.95
100.064,-10.408
261.164,-19.983
359.692,58.005
77.121,-18.524
205.079,20.232
196.653,43.732
169.722,2.661
270.992,-71.235
17.145,-26.315
230.793,31.479
91.4,-58.124
43.781,11.329
130.327,14.064
47.912,40.596
306.448,-64.319
237.892,20.922
252.637,-4.639
240.402,-3.26
43.417,-17.26
178.151,-11.077
179.439,-23.626
16.062,-18.038
29.614,3.185
167.632,-40.511
97.538,18.974
344.028,74.418
289.797,0.171
294.347,72.273
113.087,-21.436
177.488,8.079
228.853,34.473
125.824,-44.511
270.806,-43.315
216.811,-2.747
113.521,-47.933
106.473,-45.848
125.829,3.139
254.452,-36.488
163.376,-19.198
240.14,-64.15
258.401,47.912
139.041,-16.508
268.232,-42.169
99.135,-77.51
259.884,39.47
232.65,-9.595
111.952,-21.306
271.947,-22.755
116.194,-33.668
341.397,-22.973
35.657,48.985
149.093,-68.734
4.301,-48.603
64.268,-25.705
58.857,-25.43
246.455,-49.651
22.489,-63.001
313.776,37.574
283.128,-13.537
210.469,-43.013
170.379,5.697
58.046,-23.044
56.218,-15.152
307.192,41.44
224.899,-66.595
270.062,-4.023
134.77,-58.129
34.737,28.081
107.976,1.295
86.418,-49.117
357.753,-15.225
339.385,-26.582
13.466,22.643
276.762,-22.388
285.328,-37.378
138.257,-12.454
350.258,-26.788
314.347,-13.873
16.06,-19.933
117.75,12.484
302.609,-14.811
125.13,-48.411
41.849,40.028
204.841,-41.52
187.118,-11.885
328.724,-58.204
134.348,-28.284
265.46,50.819
312.765,1.927
301.318,-35.879
106.541,-59.879
91.141,42.487
142.43,27.385
283.566,2.991
178.238,-35.855
112.134,-35.512
183.293,-30.072
105.201,-36.638
6.535,-38.301
127.76,-35.276
191.955,-30.852
29.397,9.84
38.256,0.205
39.679,59.674
336.047,39.414
305.656,-11.676
308.638,-56.41
160.379,27.824
68.96,36.019
358.597,-5.959
119.424,6.344
175.42,7.339
82.79,-11.295
327.511,-43.999
176.923,50.703
330.132,14.338
2.01,32.4
46.816,7.66
288.886,-20.544
97.514,-23.111
220.168,13.514
252.981,-31.314
237.271,25.963
179.634,33.787
89.812,0.156
107.447,1.144
71.208,9.907
270.856,0.424
240.768,-3.571
28.385,-68.492
280.138,27.109
275.161,-18.876
196.048,43.077
137.31,-2.207
326.832,-18.426
210.417,44.392
112.599,-40.657
265.509,-29.269
322.535,-7.172
12.33,-64.622
352.029,-66.765
225.012,-23.987
194.054,-10.425
129.974,42.136
326.712,8.316
347.173,-4.215
182.115,17.057
236.303,-40.371
59.947,-13.467
306.389,-11.614
15.077,65.256
327.798,66.92
118.965,-37.718
349.799,-18.143
68.04,3.101
70.839,18.307
331.927,-54.601
126.68,-21.936
199.443,-4.809
138.47,6.013
214.432,-24.387
292.369,-72.948
134.158,-0.685
221.105,-76.888
182.756,-30.24
70.696,20.63
256.009,29.615
332.977,-52.34
77.259,-35.921
160.286,40.471
329.374,13.198
119.812,-46.993
148.981,-29.717
58.558,28.74
49.82,0.511
20.342,-10.636
156.761,-1.339
356.019,-8.988
296.28,-40.591
58.631,-6.962
154,-64.706
48.244,68.13
111.86,-0.96
155.708,2.473
338.101,2.728
251.802,-37.637
324.829,-11.451
178.287,26.802
286.568,-43.514
153.546,8.018
243.379,-24.785
40.603,-50.99
229.929,-41.755
218.053,-22.905
294.171,-15.715
178.457,-47.02
250.594,-16.963
73.108,3.117
158.354,-18.693
33.004,1.221
349.567,21.594
348.591,47.668
244.857,6.78
19.462,-31.33
25.41,-13.526
141.758,32.283
223.558,-38.376
355.966,-63.141
357.16,-45.917
103.981,-28.245
226.848,-32.862
316.66,54.132
318.442,-1.897
262.412,8.911
275.839,-51.962
211.742,68.717
234.129,-58.364
185.388,-60.347
131.069,-76.107
234.454,6.89
188.516,5.906
207.836,-21.756
326.769,-16.729
187.912,-41.811
158.616,-39.579
233.468,-57.489
146.841,-41.126
212.346,-35.51
158.235,57.65
18.65,-8.617
80.378,-18.114
303.201,-28.348
173.978,-45.129
358.577,-51.034
325.198,38.91
2.299,-11.43
162.673,-37.302
65.244,-5.557
25.337,17.909
205.136,-4.496
178.489,56.506
94.479,32.762
11.224,-1.104
62.255,36.303
205.005,-47.652
121.647,-43.062
329.903,60.536
89.89,-54.517
52.238,-69.159
192.642,38.27
196.559,-64.446
345.555,-62.825
331.555,-48.59
150.573,-0.677
241.547,36.156
173.457,-46.938
216.103,-20.659
285.109,-36.606
191.768,-10.023
101.568,58.295
164.013,15.124
300.002,44.489
121.685,11.679
337.289,-5.825
336.176,-54.508
52.749,-46.284
336.788,-27.344
295.16,-42.605
216.964,-9.335
253.22,-22.994
7.324,0.52
48.547,71.289
241.479,-51.417
163.265,1.904
157.405,5.526
353.723,-36.4
222.418,-10.118
211.918,-60.94
161.567,20.238
171.633,-36.464
93.831,-6.093
330.716,-64.64
318.081,24.491
237.122,60.44
233.057,7.836
301.953,-58.977
11.741,5.479
358.417,10.819
119.741,-14.908
12.867,7.656
77.766,-54.513
291.809,-47.631
41.128,-9.407
333.136,-10.696
338.946,-15.272
45.177,36.926
323.112,-50.06
194.919,-8.154
38.964,-64.697
203.526,26.084
84.899,77.098
61.036,7.171
288.211,-6.876
25.08,-11.932
149.526,-26.338
295.593,-67.265
39.475,51.518
113.24,-30.216
191.089,37.192
347.323,-40.262
14.39,-52.195
238.208,-4.938
340.722,2.299
93.825,-9.109
304.571,4.394
213.907,-53.953
329.19,-48.064
269.056,31.774
347.529,-45.538
346.342,-35.087
247.753,-5.731
194.845,-13.292
350.004,35.68
331.445,-29.499
59.752,-9.829
223.853,-74.084
265.858,-25.157
1.211,2.146
252.154,24.772
206.526,-36.672
143.749,-13.333
85.897,-41.319
78.943,-45.874
97.257,-6.808
100.7,-49.075
8.263,64.266
40.919,-24.622
264.369,-5.336
115.496,20.855
108.645,-51.958
241.979,46.425
232.907,-35.716
346.659,33.699
96.474,-28.88
136.071,-16.719
192.217,51.28
227.303,-14.207
183.082,5.217
245.227,57.16
287.098,21.534
246.418,-21.218
229.553,21.467
260.213,-51.392
230.291,20.325
111.122,30.268
250.518,5.506
266.256,-80.943
145.224,-33.967
198.018,22.851
23.096,-5.392
358.007,-20.489
209.065,-46.838
275.882,-0.484
323.982,-10.641
247.66,-9.242
145.233,14.346
97.071,-20.86
262.325,-28.069
296.018,-70.301
138.398,20.867
92.971,-13.481
117.233,14.768
288.85,20.137
43.12,-39.749
297.589,-77.957
121.256,-11.462
179.506,-32.539
286.656,28.962
329.059,2.358
161.037,1.177
266.011,51.302
55.344,-22.509
212.907,-57.044
36.069,6.108
322.241,-43.637
16.151,17.332
141.449,8.628
24.799,61.03
263.074,10.698
167.624,-11.746
274.038,-81.217
202.634,-35.446
110.928,-48.75
152.999,-46.535
355.22,-17.907
118.964,-15.195
131.736,-16.916
210.078,-21.253
184.776,78.994
260.573,-5.708
78.849,-21.516
21.812,-79.745
163.545,1.983
2.035,7.851
172.683,-12.968
190.827,14.079
125.426,1.173
260.593,-40.305
336.473,10.998
338.406,-23.028
168.703,-54.553
346.483,-14.769
222.598,-89.826
81.977,-28.85
3.019,56.847
145.005,-16.273
119.117,32.809
55.639,64.832
307.73,-76.098
350.675,-65.978
334.547,14.811
76.553,-4.85
267.464,-14.933
281.043,18.351
139.423,48.637
145.427,-38.031
276.097,13.825
346.23,1.084
109.019,60.276
227.886,-40.715
289.352,-52.523
139.143,-9.316
170.188,-67.017
333.144,-4.174
323.871,49.855
196.553,37.327
302.975,25.97
247.575,-51.566
300.785,0.175
18.709,-20.937
147.667,-36.588
158.682,-25.32
281.368,-53.365
